3	2	2	2	2	1957	5	19	3	3	3	2	2	3	3
3	1	2	2	2	1959	5	19	3	5	3	5	3	3	3
3	1	1	1	1	1960	5	19	5	5	4	2	3	3	3
3	2	2	2	2	1960	5	19	6	6	6	6	1	2	2
3	2	2	2	2	1961	5	19	3	2	2	2	2	2	2
3	2	2	2	1	1964	5	19	5	4	4	4	2	2	2
3	3	2	1	2	1964	5	19	5	4	2	2	2	2	3
3	2	2	2	1	1964	5	19	2	3	4	3	3	3	2
3	2	2	2	2	1964	5	19	9	9	9	9	9	9	9
3	3	3	3	1	1967	5	19	3	1	4	3	3	3	1
3	2	2	2	1	1967	5	19	3	3	3	3	2	2	2
3	2	2	2	1	1967	5	19	3	5	2	2	5	2	2
3	2	2	2	1	1970	5	19	5	3	4	2	2	3	2
3	3	3	3	1	1971	5	19	2	3	2	1	2	2	2
3	2	2	2	1	1971	6	19	1	5	2	1	2	3	2
3	3	3	4	1	1972	5	19	6	3	3	4	3	2	3
3	8	8	8	2	1973	5	19	2	4	4	3	2	2	3
3	1	1	1	1	1973	5	19	5	4	2	2	2	3	3
3	1	1	1	1	1975	4	19	3	2	2	3	3	3	3
3	2	2	2	1	1976	5	19	2	2	3	2	3	3	2
3	2	2	2	1	1976	3	19	3	4	3	3	2	2	2
3	2	2	3	1	1978	5	19	6	3	4	4	2	4	2
3	1	2	3	2	1978	5	19	3	2	3	2	1	2	2
3	2	2	2	1	1982	3	19	5	4	5	5	2	1	4
3	2	3	2	1	1931	5	18	3	2	2	2	4	2	1
3	1	2	2	1	1931	3	18	3	2	2	2	1	2	1
3	1	1	1	1	1931	5	18	2	2	4	5	1	2	2
3	4	4	4	2	1932	5	18	2	2	1	4	1	2	1
3	3	3	3	2	1935	5	18	2	1	2	2	2	3	1
3	2	1	4	1	1937	5	18	4	5	3	9	2	2	3
3	1	2	2	1	1937	5	18	2	3	1	1	1	1	3
3	1	2	2	1	1937	5	18	2	2	1	1	2	2	1
3	2	2	2	1	1938	5	18	3	2	5	5	2	2	2
3	2	2	2	2	1942	3	18	3	2	2	1	3	3	2
3	2	2	2	2	1942	5	18	2	3	2	3	2	2	2
3	1	2	2	1	1942	5	18	1	2	2	2	2	2	2
3	7	7	7	1	1942	5	18	4	3	5	4	2	1	3
3	2	2	2	1	1944	5	18	4	3	6	3	4	2	3
3	2	2	3	1	1945	5	18	5	2	2	3	3	2	2
3	3	3	3	1	1946	5	18	4	2	2	1	4	2	2
3	1	1	3	2	1946	3	18	4	2	2	1	1	2	2
3	2	2	2	2	1947	5	18	1	1	1	3	1	1	1
3	2	2	3	1	1947	5	18	3	1	1	1	1	2	1
3	3	3	3	1	1947	4	18	4	3	2	1	1	5	2
3	2	2	2	1	1952	5	18	2	5	3	3	1	2	3
3	2	3	3	1	1952	5	18	5	3	3	2	3	3	3
3	2	2	2	1	1952	3	18	3	2	1	2	2	1	2
3	2	2	2	2	1953	5	18	5	4	4	4	2	2	1
3	1	2	2	1	1953	5	18	4	5	5	5	1	3	2
3	2	2	2	1	1954	5	18	1	5	4	4	1	1	1
3	2	2	2	1	1954	5	18	2	3	3	3	2	3	2
3	2	2	2	2	1954	5	18	5	4	3	3	2	2	2
3	2	2	2	2	1954	3	18	4	2	1	2	2	1	1
3	8	8	8	1	1955	5	18	4	4	5	4	1	2	2
3	2	2	2	1	1956	5	18	3	3	4	4	1	2	2
3	2	2	2	2	1958	5	18	3	5	4	3	2	2	3
3	2	2	2	2	1958	5	18	2	3	4	2	1	1	1
3	2	2	2	2	1958	5	18	5	2	2	3	2	3	2
3	3	3	3	2	1958	5	18	3	2	3	3	1	2	2
3	2	2	2	2	1958	5	18	2	3	2	2	1	1	1
3	2	2	2	1	1958	5	18	6	5	5	5	2	2	2
3	2	2	2	2	1959	5	18	6	6	5	6	3	3	4
3	2	2	2	1	1960	5	18	3	3	3	2	2	2	3
3	1	1	1	2	1961	5	18	5	5	4	4	1	2	2
3	2	2	2	2	1961	6	18	4	4	2	4	3	3	4
3	3	3	3	1	1961	5	18	3	2	4	3	2	3	1
3	2	2	4	2	1961	5	18	4	4	4	4	3	2	2
3	2	2	2	2	1962	5	18	3	2	3	4	2	1	1
3	2	2	2	1	1963	5	18	5	2	3	3	2	2	1
3	2	3	2	2	1963	5	18	2	4	4	3	2	3	2
3	2	2	2	1	1963	5	18	3	3	4	3	4	2	3
3	3	3	3	1	1963	5	18	3	2	3	2	2	2	2
3	2	2	3	2	1965	3	18	3	3	3	4	1	2	2
3	2	2	2	2	1966	2	18	2	1	1	1	2	1	2
3	2	2	1	1	1966	5	18	1	1	1	2	1	1	1
3	1	1	1	1	1967	5	18	1	3	2	1	1	1	2
3	2	2	2	2	1968	5	18	5	3	3	4	2	1	3
3	1	1	1	1	1968	5	18	1	5	2	2	1	1	3
3	3	3	3	2	1969	5	18	3	2	3	4	2	2	3
3	2	3	3	1	1969	5	18	4	4	4	3	2	2	3
3	1	1	2	1	1969	5	18	5	2	2	3	2	3	2
3	3	3	3	2	1969	5	18	3	1	3	2	2	3	2
3	3	2	2	1	1969	5	18	4	2	5	3	2	2	3
3	2	3	3	1	1970	5	18	3	6	5	5	2	1	3
3	2	4	4	2	1970	5	18	3	2	2	3	3	2	3
3	2	2	2	1	1970	4	18	2	2	5	2	2	2	1
3	2	2	2	1	1970	5	18	1	3	1	4	3	1	1
3	3	2	2	1	1970	5	18	3	2	1	2	1	2	1
3	2	2	2	2	1970	5	18	4	4	3	3	2	2	2
3	2	2	3	2	1971	5	18	3	4	2	2	4	4	4
3	2	4	3	2	1972	5	18	5	3	1	2	2	3	2
3	2	2	2	1	1972	5	18	3	4	4	3	2	1	3
3	2	2	2	2	1973	5	18	5	3	4	5	3	2	3
3	2	2	2	2	1973	5	18	6	4	4	4	3	2	2
3	3	3	3	2	1973	5	18	3	5	2	4	2	1	3
3	2	2	2	1	1974	5	18	2	2	4	3	3	1	3
3	2	2	2	2	1976	4	18	4	5	2	5	2	3	3
3	1	1	1	2	1976	5	18	6	4	5	4	3	3	4
3	2	2	2	2	1977	5	18	6	1	4	4	1	2	3
3	3	3	3	2	1977	5	18	6	2	3	2	3	4	3
3	2	2	2	1	1978	5	18	3	5	3	3	2	4	3
3	2	2	2	2	1978	5	18	3	2	3	2	1	2	2
3	1	1	1	1	1980	4	18	5	4	4	3	2	2	4
3	2	2	2	2	1924	5	17	3	2	3	2	3	3	2
3	2	2	2	1	1927	5	17	5	1	2	2	2	3	3
3	2	4	4	1	1928	5	17	4	2	3	3	5	3	2
3	1	2	2	2	1935	3	17	4	2	2	2	1	2	1
3	3	3	3	1	1939	5	17	3	6	4	3	3	3	3
3	1	1	1	2	1939	5	17	3	6	5	5	1	2	1
3	4	4	4	2	1941	5	17	4	3	2	2	2	3	2
3	2	7	8	1	1942	5	17	5	3	3	4	2	2	2
3	2	3	3	2	1942	5	17	2	4	1	4	1	1	1
3	2	2	8	1	1943	5	17	4	3	3	3	3	3	3
3	2	2	2	1	1945	5	17	3	3	2	2	3	3	3
3	1	2	2	1	1947	5	17	5	3	4	2	2	2	2
3	1	2	2	1	1948	5	17	5	3	2	2	2	2	2
3	2	2	2	1	1948	5	17	4	1	2	1	2	1	2
3	2	2	2	2	1949	5	17	3	3	3	2	2	2	2
3	2	2	3	2	1949	5	17	5	5	3	3	1	2	2
3	1	1	2	1	1950	5	17	6	3	4	3	3	1	1
3	3	4	3	1	1951	5	17	5	2	2	2	4	3	2
3	2	2	2	1	1951	3	17	4	3	2	2	2	4	2
3	2	1	1	2	1952	5	17	5	3	3	4	1	1	1
3	1	3	3	1	1952	5	17	3	5	4	4	2	3	2
3	4	4	4	2	1952	4	17	4	5	1	1	2	2	2
3	2	3	4	1	1953	3	17	3	5	4	2	3	3	1
3	1	1	1	2	1954	6	17	6	3	6	3	1	1	1
3	2	2	2	2	1954	5	17	5	2	5	2	3	3	3
3	2	2	2	2	1956	5	17	5	6	2	5	2	2	2
3	3	3	4	2	1956	5	17	4	3	2	2	2	3	2
3	3	3	3	1	1957	5	17	3	2	3	2	2	2	1
3	3	1	1	2	1957	5	17	4	3	5	5	1	2	1
3	2	2	3	1	1958	5	17	4	4	3	3	3	3	2
3	4	4	4	1	1960	3	17	1	3	2	3	4	5	4
3	2	2	3	1	1961	3	17	5	5	4	4	3	3	2
3	4	4	4	1	1961	5	17	3	9	3	9	3	2	9
3	1	1	2	2	1962	3	17	3	9	4	2	2	1	1
3	1	1	1	1	1962	5	17	3	5	4	3	2	3	2
3	4	4	4	1	1962	2	17	3	3	3	3	3	3	2
3	2	2	2	1	1962	5	17	3	1	2	2	2	4	4
3	2	2	3	1	1964	5	17	3	4	1	3	1	2	2
3	1	1	1	1	1964	5	17	3	3	2	3	2	3	3
3	2	2	2	2	1964	5	17	4	2	1	3	1	2	2
3	1	7	7	1	1965	3	17	4	5	2	2	2	1	5
3	2	2	2	2	1965	5	17	3	3	2	2	3	2	3
3	2	2	2	2	1965	5	17	4	3	2	4	2	2	3
3	2	2	3	2	1966	5	17	3	2	4	2	2	2	3
3	3	3	3	1	1967	4	17	3	3	3	3	3	2	2
3	2	2	2	2	1968	5	17	2	4	2	2	1	2	2
3	1	1	1	1	1969	5	17	5	5	4	5	2	2	3
3	2	2	2	2	1969	5	17	5	6	3	5	2	2	3
3	2	2	2	2	1969	5	17	3	3	3	2	2	2	3
3	2	2	2	1	1969	3	17	4	2	3	3	2	2	3
3	2	2	2	1	1969	5	17	2	2	3	2	4	2	3
3	2	2	2	2	1969	5	17	4	3	3	4	2	3	2
3	4	4	4	1	1969	3	17	1	3	2	1	2	2	5
3	2	2	4	1	1969	5	17	5	5	4	4	3	5	4
3	2	2	2	2	1970	3	17	3	1	2	2	1	2	1
3	2	2	2	1	1970	3	17	4	3	2	2	2	2	2
3	3	3	3	1	1970	5	17	3	3	3	4	2	1	2
3	2	2	2	1	1971	5	17	4	2	3	3	2	1	1
3	2	2	2	2	1971	5	17	5	2	4	3	1	3	2
3	2	2	2	2	1971	5	17	5	5	3	4	2	2	3
3	2	2	2	1	1971	5	17	3	3	6	3	2	2	2
3	2	2	2	2	1971	5	17	4	3	2	3	2	2	2
3	2	2	3	1	1972	2	17	3	5	4	3	1	3	3
3	2	2	2	2	1972	5	17	3	3	5	4	4	4	2
3	2	2	2	1	1973	5	17	2	2	4	1	2	1	3
3	3	3	2	1	1973	4	17	4	4	3	3	3	3	3
3	2	2	2	1	1973	5	17	3	2	2	3	3	3	4
3	2	3	3	1	1973	5	17	5	3	3	3	2	3	2
3	2	2	2	1	1975	5	17	5	5	5	4	2	3	1
3	3	3	3	2	1975	5	17	4	2	4	5	1	2	1
3	2	2	2	1	1976	5	17	2	3	3	2	2	2	2
3	2	2	2	1	1977	5	17	2	2	1	2	2	2	3
3	2	2	2	2	1977	5	17	5	2	5	4	1	1	1
3	2	2	2	1	1977	3	17	4	5	4	4	3	2	3
3	2	2	4	2	1978	5	17	6	2	3	5	5	2	3
3	2	2	2	1	1978	5	17	4	2	2	2	2	3	1
3	1	2	2	2	1978	5	17	3	3	4	4	3	3	3
3	2	2	2	2	1978	5	17	5	3	3	3	1	1	4
3	3	3	3	1	1979	5	17	2	3	2	2	2	3	1
3	2	2	1	1	1980	3	17	5	6	3	3	2	2	3
3	2	2	2	1	1981	5	17	4	2	2	3	1	2	4
3	2	2	2	1	1981	3	17	3	5	2	2	1	2	4
3	3	3	3	2	1981	3	17	6	5	3	5	2	2	3
3	2	2	3	2	1983	3	17	4	1	3	3	1	4	1
3	2	2	2	2	1984	3	17	3	3	3	5	1	4	2
3	2	3	4	2	1928	0	16	3	1	1	1	3	1	1
3	2	2	2	1	1936	5	16	4	3	3	3	2	3	2
3	2	2	4	1	1937	3	16	2	1	2	1	2	2	1
3	2	2	3	1	1938	5	16	6	2	3	3	1	2	4
3	2	2	2	1	1939	5	16	2	4	4	4	1	3	2
3	3	2	2	1	1939	3	16	2	4	2	2	2	2	2
3	1	1	1	2	1941	5	16	3	2	3	3	1	1	2
3	1	2	2	1	1941	5	16	2	3	2	1	1	2	2
3	3	3	3	2	1942	3	16	3	5	5	1	1	2	3
3	4	4	4	1	1942	5	16	5	4	2	4	2	2	2
3	3	3	3	1	1942	5	16	3	6	5	5	6	5	5
3	2	2	2	1	1945	5	16	2	4	2	2	2	3	2
3	3	2	4	2	1945	2	16	4	5	3	3	2	3	3
3	2	2	2	1	1948	5	16	2	2	2	3	3	2	2
3	1	1	3	2	1949	3	16	5	5	5	4	2	2	3
3	1	1	2	1	1949	2	16	3	2	2	4	2	2	2
3	2	3	2	2	1950	5	16	5	4	5	4	2	2	3
3	2	3	3	2	1953	5	16	3	3	3	3	2	2	2
3	2	2	2	2	1953	3	16	4	3	3	4	2	3	3
3	1	1	1	1	1954	5	16	3	3	5	4	1	2	1
3	2	2	2	1	1954	5	16	2	2	5	4	3	1	2
3	2	2	2	1	1955	5	16	3	5	3	3	2	3	2
3	2	2	2	2	1956	3	16	2	3	3	2	1	1	3
3	3	3	3	2	1956	3	16	3	4	3	3	1	2	1
3	3	3	2	1	1957	5	16	3	2	3	3	2	1	2
3	2	2	2	1	1958	4	16	3	2	3	3	2	3	2
3	3	3	3	2	1958	3	16	6	1	6	4	3	2	1
3	2	2	2	1	1958	4	16	2	9	3	9	1	2	9
3	2	2	2	2	1959	5	16	3	2	3	4	2	2	1
3	1	2	3	2	1959	3	16	6	6	5	6	1	1	3
3	2	2	4	1	1959	4	16	3	3	2	2	3	2	2
3	3	3	3	1	1959	5	16	3	4	2	3	2	2	3
3	2	2	3	1	1960	5	16	5	3	3	5	2	3	1
3	2	2	2	1	1960	2	16	3	2	2	4	1	2	2
3	2	2	3	2	1960	5	16	3	5	5	3	2	1	1
3	3	3	4	1	1960	3	16	4	2	3	2	4	2	2
3	2	2	3	2	1960	5	16	5	3	3	3	1	3	1
3	1	1	1	2	1960	4	16	3	5	5	3	2	2	2
3	2	1	2	2	1961	4	16	1	4	2	2	1	2	1
3	1	1	2	1	1961	5	16	2	2	3	2	5	3	2
3	1	1	1	2	1962	5	16	5	2	3	4	1	4	1
3	1	1	1	2	1962	5	16	3	3	2	2	2	2	1
3	2	1	1	1	1962	5	16	2	2	2	2	2	2	2
3	2	3	3	2	1962	5	16	6	3	3	2	1	2	3
3	1	1	1	1	1963	5	16	2	2	3	2	2	2	2
3	2	2	2	2	1963	5	16	4	4	2	4	2	2	3
3	2	2	2	1	1964	5	16	2	3	3	4	2	1	1
3	2	2	2	2	1964	5	16	3	2	3	3	1	3	2
3	2	2	2	1	1964	3	16	5	3	2	3	2	2	2
3	2	2	2	1	1964	5	16	2	2	3	2	2	1	1
3	2	2	3	1	1964	3	16	4	9	2	9	3	3	9
3	1	1	1	2	1965	5	16	5	3	5	4	3	2	2
3	2	2	2	1	1965	3	16	3	4	2	3	2	3	2
3	1	1	2	1	1966	3	16	4	5	3	2	1	2	2
3	2	2	2	1	1966	5	16	5	2	3	3	2	2	3
3	2	2	2	2	1966	3	16	3	2	3	3	2	2	1
3	2	2	2	1	1966	3	16	2	2	2	2	3	2	2
3	3	3	3	2	1966	3	16	2	2	2	2	3	2	2
3	1	2	3	2	1967	5	16	4	2	4	4	2	3	2
3	3	2	4	1	1968	5	16	5	2	5	2	2	2	2
3	2	2	2	1	1968	3	16	4	5	4	2	3	2	2
3	2	2	2	2	1968	5	16	5	5	3	3	2	2	2
3	2	3	3	2	1969	5	16	3	2	1	3	4	3	3
3	2	2	2	2	1969	3	16	3	4	4	4	2	2	3
3	2	2	2	2	1969	3	16	4	6	6	6	3	2	4
3	2	2	2	2	1969	2	16	2	2	2	3	3	3	3
3	1	1	1	2	1969	5	16	3	2	3	3	1	2	1
3	2	2	2	2	1969	5	16	3	1	2	1	1	3	2
3	2	2	2	1	1969	3	16	3	1	2	3	3	2	3
3	1	1	1	1	1970	5	16	2	3	4	3	1	1	2
3	2	2	2	2	1970	5	16	5	4	3	4	3	3	3
3	3	3	3	1	1970	5	16	2	2	3	2	4	2	2
3	3	3	3	1	1970	3	16	5	3	3	4	2	4	3
3	3	3	3	1	1970	5	16	3	2	3	2	2	2	3
3	2	2	2	2	1971	5	16	4	3	3	3	2	3	2
3	2	3	2	2	1971	3	16	4	1	1	2	1	1	1
3	2	2	2	1	1971	5	16	4	3	3	3	2	3	2
3	2	3	4	2	1972	5	16	5	3	3	3	3	3	2
3	2	2	2	2	1972	5	16	4	3	4	4	3	3	4
3	2	2	2	2	1972	5	16	5	2	4	4	2	3	3
3	2	2	2	1	1973	4	16	4	2	3	2	4	4	3
3	3	3	3	2	1973	5	16	6	4	5	3	4	5	4
3	2	2	2	1	1974	5	16	2	3	4	3	2	2	1
3	2	2	2	1	1974	3	16	2	2	2	3	2	3	2
3	4	4	4	2	1974	5	16	1	1	3	2	1	1	2
3	2	3	3	2	1974	3	16	2	4	2	2	3	3	4
3	2	2	2	1	1975	5	16	5	4	3	2	3	3	3
3	1	1	1	2	1975	1	16	1	1	2	1	1	1	3
3	2	2	2	2	1975	4	16	5	2	2	2	3	5	1
3	3	1	1	2	1975	4	16	6	3	5	3	3	3	5
3	2	4	4	1	1976	5	16	6	5	3	5	3	3	2
3	3	3	3	1	1976	3	16	3	3	2	2	2	3	3
3	2	2	2	2	1976	5	16	2	3	2	4	2	2	3
3	2	2	2	2	1976	3	16	2	5	4	2	3	3	2
3	2	2	2	2	1977	5	16	4	3	4	4	3	4	2
3	3	3	4	2	1977	5	16	3	3	4	3	5	5	3
3	2	2	2	1	1977	5	16	2	3	2	4	2	4	3
3	3	2	2	2	1977	2	16	3	1	3	3	1	3	2
3	2	2	2	2	1978	5	16	4	4	3	4	1	2	2
3	2	2	2	1	1979	3	16	2	4	3	2	3	2	3
3	4	4	4	1	1979	3	16	4	3	2	2	3	3	3
3	1	2	2	1	1980	3	16	5	3	3	4	3	2	4
3	2	2	2	2	1980	5	16	4	3	4	3	1	2	1
3	1	1	1	2	1980	5	16	4	2	4	4	1	2	1
3	2	2	2	1	1980	5	16	2	4	3	3	2	2	3
3	3	3	3	1	1981	3	16	3	3	3	3	2	3	2
3	2	3	3	2	1981	5	16	3	3	3	3	3	3	4
3	2	2	2	2	1982	5	16	1	4	2	1	1	1	2
3	2	2	2	1	1982	3	16	3	4	4	4	2	3	3
3	3	3	3	1	1983	5	16	4	1	1	2	2	3	3
3	3	3	1	1	1984	3	16	2	2	3	2	1	2	2
3	2	3	2	1	1985	2	16	5	4	3	1	1	1	1
3	2	2	2	2	1910	1	15	4	3	3	2	1	1	1
3	2	3	3	2	1919	3	15	3	2	2	1	2	2	2
3	2	2	2	1	1924	5	15	2	4	1	1	1	1	1
3	3	3	3	2	1925	8	15	2	4	2	4	2	2	4
3	2	3	3	1	1932	5	15	4	2	2	2	2	2	2
3	2	2	4	1	1933	5	15	5	2	3	2	2	2	4
3	2	3	4	1	1934	5	15	3	1	3	2	2	2	1
3	1	1	1	2	1934	5	15	3	3	3	1	2	1	3
3	1	2	3	1	1936	5	15	5	1	4	3	1	2	1
3	2	2	4	1	1936	5	15	4	1	5	1	4	2	5
3	2	2	2	2	1936	5	15	5	4	2	2	2	4	3
3	1	1	2	2	1937	5	15	6	5	3	3	1	2	2
3	2	2	2	2	1938	2	15	6	6	6	6	1	1	2
3	3	4	4	2	1938	5	15	2	2	2	4	2	1	1
3	2	2	2	1	1938	5	15	2	3	2	2	1	2	2
3	2	2	2	1	1939	1	15	2	3	2	2	2	3	3
3	2	2	2	1	1939	5	15	2	2	3	2	1	2	2
3	1	2	2	1	1940	3	15	4	2	3	4	1	2	2
3	2	2	2	2	1940	5	15	4	2	2	3	1	2	1
3	3	3	4	1	1941	5	15	3	2	2	2	2	5	3
3	2	3	3	2	1943	3	15	2	2	2	2	2	2	3
3	2	2	2	1	1944	5	15	4	6	2	2	2	2	4
3	1	1	1	1	1944	5	15	2	2	1	1	1	2	1
3	3	3	3	1	1945	5	15	1	3	2	1	1	2	1
3	2	2	2	1	1946	5	15	4	3	2	3	1	2	2
3	3	3	3	2	1946	5	15	3	3	3	3	1	2	2
3	2	2	2	2	1946	3	15	6	2	1	2	1	3	1
3	2	2	3	1	1946	5	15	3	3	5	4	1	1	2
3	2	3	3	2	1946	5	15	2	3	3	2	2	2	3
3	3	3	4	1	1946	5	15	3	3	2	2	2	2	2
3	2	2	2	2	1947	5	15	3	5	3	1	1	2	3
3	2	2	3	2	1948	4	15	3	4	3	3	2	2	3
3	3	3	3	1	1949	4	15	4	3	2	2	2	2	2
3	2	3	3	2	1949	4	15	4	5	3	4	2	2	3
3	3	3	3	2	1949	5	15	4	1	3	2	2	2	3
3	2	3	3	2	1950	4	15	2	5	4	1	1	2	1
3	2	2	2	2	1951	5	15	4	2	2	1	3	2	2
3	2	2	2	2	1951	5	15	4	4	4	3	2	3	2
3	3	3	3	1	1951	6	15	2	3	2	2	3	1	3
3	2	2	4	2	1952	4	15	1	1	1	1	1	1	1
3	2	1	1	2	1953	5	15	4	3	2	3	6	1	1
3	3	3	3	1	1953	3	15	2	3	5	3	2	1	2
3	3	3	3	2	1954	4	15	4	2	2	2	2	2	2
3	2	3	3	2	1954	3	15	2	1	2	2	1	2	2
3	3	3	3	2	1954	5	15	4	2	3	2	2	2	3
3	2	2	2	2	1954	3	15	2	4	4	3	2	3	3
3	2	2	2	1	1955	5	15	5	4	3	3	3	1	5
3	3	3	3	2	1955	4	15	5	3	3	4	3	3	3
3	2	2	2	2	1957	5	15	5	6	3	3	2	2	2
3	3	3	3	1	1957	2	15	2	1	3	2	2	3	2
3	2	2	2	2	1958	5	15	4	5	3	2	2	2	2
3	1	1	1	1	1958	5	15	3	2	4	3	2	2	2
3	2	2	4	2	1958	2	15	2	2	4	2	3	2	3
3	1	1	1	2	1959	4	15	2	4	2	1	1	1	1
3	2	1	1	1	1959	3	15	4	3	4	3	2	2	2
3	3	3	3	2	1960	2	15	2	2	3	3	3	2	2
3	1	1	1	2	1960	5	15	3	2	2	2	2	2	2
3	2	2	2	1	1960	5	15	5	2	2	4	4	2	2
3	2	2	2	2	1961	5	15	4	4	4	4	1	4	1
3	2	2	2	1	1961	5	15	2	1	1	1	2	2	1
3	2	2	2	1	1962	4	15	3	5	5	4	2	3	3
